RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location
1076783,2016414323,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,11/16/16,11/13/16,,24XX BLOCK OF 8 AV N,D,D2,6000.1008,-122.3429794,47.64030075,"(47.640300751, -122.342979431)"
1076811,2016414387,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,11/16/16,11/12/16,11/14/16,50XX BLOCK OF CALIFORNIA AV SW,W,W2,10500.4012,-122.3869019,47.55697632,"(47.556976318, -122.386901855)"
1076857,2015418961,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,12/2/15,12/2/15,,4XX BLOCK OF PINE ST,M,M2,8100.2001,-122.3373184,47.6113205,"(47.611320496, -122.33731842)"
1076859,2016386919,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/25/16,10/25/16,10/25/16,84XX BLOCK OF 13 AV SW,F,F3,11300.4007,-122.3518524,47.52742767,"(47.527427673, -122.351852417)"
1076875,2016416606,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/18/16,11/18/16,,1XX BLOCK OF S WASHINGTON ST,K,K2,9200.2023,-122.3335266,47.60088348,"(47.600883484, -122.333526611)"
1076877,2016329747,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,9/11/16,9/11/16,9/11/16,2XX BLOCK OF TAYLOR AV N,Q,Q3,7200.1025,-122.3462982,47.62031937,"(47.620319366, -122.346298218)"
1076891,2016415664,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/17/16,11/6/16,,20XX BLOCK OF N 78 ST,J,J3,2700.3009,-122.3344955,47.68574143,"(47.685741425, -122.334495544)"
1076904,2016415080,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/16/16,11/16/16,,6XX BLOCK OF W HIGHLAND DR,Q,Q2,6900.3011,-122.3650742,47.62960434,"(47.62960434, -122.365074158)"
1076915,2016385835,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/25/16,10/25/16,,28XX BLOCK OF S BYRON ST,R,R2,9500.4028,-122.2963333,47.57340622,"(47.573406219, -122.296333313)"
1076916,2016380498,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/20/16,10/20/16,,71XX BLOCK OF S 115 ST,S,S3,11900.202,-122.2447357,47.4996872,"(47.499687195, -122.244735718)"
1076903,2016413163,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/15/16,11/15/16,11/15/16,19XX BLOCK OF BONAIR DR SW,W,W1,9600.3003,-122.3945236,47.586689,"(47.586688995, -122.394523621)"
1076917,2015447248,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/27/15,12/27/15,,79XX BLOCK OF RENTON AV S,S,S2,11800.5003,-122.2780914,47.5306282,"(47.530628204, -122.278091431)"
1076928,2016410671,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/13/16,11/13/16,,24XX BLOCK OF 6 AV W,Q,Q2,5900.5025,-122.3649368,47.64050293,"(47.64050293, -122.364936829)"
1076933,2016410069,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,11/12/16,11/12/16,,14XX BLOCK OF 2 AV,M,M1,8100.3003,-122.3384476,47.60878754,"(47.608787537, -122.338447571)"
1076934,2016409947,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,11/12/16,11/12/16,,14XX BLOCK OF 2 AV,M,M1,8100.3003,-122.3384476,47.60878754,"(47.608787537, -122.338447571)"
1076943,2016412723,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,11/15/16,11/14/16,11/15/16,5XX BLOCK OF PINE ST,M,M2,8200.1003,-122.3359299,47.61190414,"(47.611904144, -122.335929871)"
1076944,2016410858,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,11/13/16,11/13/16,,45XX BLOCK OF 18 AV NE,U,U1,5301.1007,-122.3083649,47.66215897,"(47.662158966, -122.308364868)"
1076947,2016410969,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,11/13/16,11/9/16,,16XX BLOCK OF 3 AV,M,M1,8100.2006,-122.339119,47.61120224,"(47.61120224, -122.339118958)"
1076954,2016416606,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/18/16,11/18/16,,1XX BLOCK OF S WASHINGTON ST,K,K2,9200.2023,-122.3335266,47.60088348,"(47.600883484, -122.333526611)"
1076969,2016377781,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/18/16,10/18/16,10/18/16,125XX BLOCK OF 1 AV NE,N,N2,600.3,-122.328949,47.7207489,"(47.720748901, -122.328948975)"
1076976,2016342465,2299,1,BURGLARY-SECURE PARKING-NONRES,2200,BURGLARY,9/21/16,9/20/16,9/21/16,46XX BLOCK OF 21 AV NE,U,U1,4302.1009,-122.3054657,47.6621666,"(47.662166595, -122.305465698)"
1076977,2016411039,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/13/16,11/13/16,,53XX BLOCK OF SW SHORE PL,W,W2,10600.5016,-122.3988266,47.55417633,"(47.554176331, -122.398826599)"
1076978,2016415664,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/17/16,11/6/16,,20XX BLOCK OF N 78 ST,J,J3,2700.3009,-122.3344955,47.68574143,"(47.685741425, -122.334495544)"
1076979,2016409317,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/12/16,11/12/16,,23XX BLOCK OF N 51 ST,B,B3,4600.301,-122.3296509,47.66574478,"(47.665744781, -122.329650879)"
1076981,2016409950,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/12/16,11/10/16,11/11/16,9XX BLOCK OF E ALOHA ST,C,C1,6500.2004,-122.3207626,47.62683106,"(47.626831055, -122.320762634)"
1076982,2016409583,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/12/16,11/12/16,,28XX BLOCK OF 32 AV S,R,R2,9500.4012,-122.2919235,47.57743073,"(47.577430725, -122.291923523)"
1076983,2016410193,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/12/16,11/12/16,,104XX BLOCK OF 61 AV S,S,S3,11900.3002,-122.2573318,47.50699234,"(47.50699234, -122.257331848)"
1076984,2016410199,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/12/16,11/12/16,,20XX BLOCK OF 4 AV,M,M2,7200.1067,-122.340683,47.61344528,"(47.613445282, -122.340682983)"
1076985,2016410327,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/12/16,11/12/16,11/12/16,91XX BLOCK OF RAINIER AV S,S,S3,11800.4007,-122.269989,47.5221138,"(47.5221138, -122.269989014)"
1076986,2016410336,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/12/16,11/12/16,,67XX BLOCK OF S 112 PL,S,S3,11900.202,-122.2500076,47.50253677,"(47.502536774, -122.250007629)"
1076989,2016409528,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/12/16,11/11/16,11/12/16,6XX BLOCK OF JOHN ST,Q,Q3,7200.1076,-122.3444443,47.61972809,"(47.619728088, -122.344444275)"
1076990,2016410775,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/13/16,11/12/16,11/13/16,6XX BLOCK OF NW 86 ST,J,J1,1702.2016,-122.3646622,47.69137192,"(47.691371918, -122.36466217)"
1076993,2016415001,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/16/16,11/16/16,,28XX BLOCK OF W GALER ST,Q,Q1,5600.302,-122.3936386,47.63230133,"(47.632301331, -122.393638611)"
1077005,2016376878,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/18/16,10/17/16,10/18/16,11XX BLOCK OF LAKESIDE AV S,G,G3,8900.1035,-122.2878571,47.59280014,"(47.59280014, -122.287857056)"
1077035,2016403037,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/7/16,11/4/16,11/7/16,40XX BLOCK OF 8 AV NE,U,U2,5200.2002,-122.3197937,47.65668869,"(47.65668869, -122.319793701)"
1077036,2016401854,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/6/16,11/5/16,11/6/16,15XX BLOCK OF 7 AV,M,M3,8200.1005,-122.3338089,47.61210251,"(47.612102509, -122.333808899)"
1077037,2016402778,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/7/16,11/5/16,11/7/16,47XX BLOCK OF COLORADO AV S,O,O2,9300.3197,-122.3367996,47.55886459,"(47.558864594, -122.336799622)"
1077039,2016402673,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/7/16,11/7/16,,10XX BLOCK OF NE BOAT ST,U,U2,5302.2016,-122.3181152,47.65365601,"(47.653656006, -122.318115234)"
1077042,2016407661,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/10/16,11/10/16,,17XX BLOCK OF 36 AV,C,C3,7800.4028,-122.2870026,47.61681366,"(47.61681366, -122.287002563)"
1077065,2016404967,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/8/16,11/8/16,,12XX BLOCK OF S CLOVERDALE ST,F,F3,11200.3003,-122.316246,47.52644348,"(47.526443481, -122.316246033)"
1077066,2016415980,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/17/16,11/16/16,11/16/16,36XX BLOCK OF SW 102 ST,W,W3,12000.1007,-122.3786469,47.51198578,"(47.511985779, -122.378646851)"
1077068,2016410671,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/13/16,11/13/16,,24XX BLOCK OF 6 AV W,Q,Q2,5900.5025,-122.3649368,47.64050293,"(47.64050293, -122.364936829)"
1077069,2016415375,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/17/16,11/16/16,11/17/16,60XX BLOCK OF 21 AV SW,F,F1,10800.2,-122.3598022,47.54834747,"(47.548347473, -122.359802246)"
1077072,2016401959,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/6/16,11/2/16,11/6/16,71XX BLOCK OF 35 AV SW,W,W3,11500.3,-122.3765793,47.53830719,"(47.53830719, -122.376579285)"
1077074,2016414387,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,11/16/16,11/12/16,11/14/16,50XX BLOCK OF CALIFORNIA AV SW,W,W2,10500.4012,-122.3869019,47.55697632,"(47.556976318, -122.386901855)"
1077075,2016408458,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/11/16,11/11/16,,14XX BLOCK OF NW 85 ST,J,J2,3000.2003,-122.3747864,47.69061661,"(47.690616608, -122.374786377)"
1077080,2016403255,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/7/16,11/7/16,11/7/16,110XX BLOCK OF ALTON AV NE,L,L3,800.2009,-122.2831192,47.70925903,"(47.709259033, -122.283119202)"
1077081,2016402475,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/6/16,11/6/16,11/6/16,80XX BLOCK OF 27 AV NW,J,J2,3100.2005,-122.3908615,47.68789291,"(47.687892914, -122.390861511)"
1077082,2016403079,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,11/7/16,11/5/16,,8XX BLOCK OF FAIRVIEW AV N,D,D3,6600.1031,-122.3334045,47.62675095,"(47.626750946, -122.333404541)"
1077083,2016402461,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/6/16,11/6/16,11/6/16,75XX BLOCK OF 26 AV NW,J,J2,3100.2017,-122.3897705,47.68403626,"(47.684036255, -122.389770508)"
1077086,2016403030,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/7/16,11/7/16,,92XX BLOCK OF 24 AV NW,J,J1,1500.1014,-122.3875656,47.69670868,"(47.696708679, -122.387565613)"
1077087,2016407752,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/10/16,11/9/16,11/10/16,12XX BLOCK OF S CLOVERDALE ST,F,F3,11200.3003,-122.316246,47.52644348,"(47.526443481, -122.316246033)"
1077091,2016416606,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/18/16,11/18/16,,1XX BLOCK OF S WASHINGTON ST,K,K2,9200.2023,-122.3335266,47.60088348,"(47.600883484, -122.333526611)"
1077093,2016379180,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/19/16,10/19/16,10/19/16,120XX BLOCK OF 2 AV NE,N,N2,600.5014,-122.3274918,47.71678925,"(47.716789246, -122.32749176)"
1077107,2016401964,2299,1,BURGLARY-SECURE PARKING-NONRES,2200,BURGLARY,11/8/16,11/5/16,11/6/16,7XX BLOCK OF PINE ST,M,M2,8200.1001,-122.3337097,47.61283112,"(47.612831116, -122.333709717)"
1077110,2016401932,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,11/6/16,11/6/16,,19XX BLOCK OF WESTLAKE AV,M,M2,7300.3027,-122.3376541,47.61438751,"(47.614387512, -122.337654114)"
1077117,2016402463,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/7/16,11/4/16,11/6/16,44XX BLOCK OF FRANCIS AV N,B,B2,4900.502,-122.3533173,47.66080856,"(47.660808563, -122.353317261)"
1077118,2016402414,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/6/16,11/6/16,,127XX BLOCK OF DAYTON AV N,N,N1,402.1001,-122.3529053,47.72232056,"(47.722320557, -122.352905273)"
1077120,2016403015,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/7/16,11/6/16,11/7/16,73XX BLOCK OF 22 AV NW,J,J2,3100.3009,-122.3843079,47.68225861,"(47.682258606, -122.384307861)"
1077135,2016414993,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,11/17/16,11/16/16,11/16/16,15XX BLOCK OF NW MARKET ST,B,B1,4700.302,-122.3781509,47.66867065,"(47.668670654, -122.37815094)"
1077137,2016377781,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/18/16,10/18/16,10/18/16,125XX BLOCK OF 1 AV NE,N,N2,600.3,-122.328949,47.7207489,"(47.720748901, -122.328948975)"
1077141,2016317958,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,9/2/16,8/29/16,9/2/16,14XX BLOCK OF MAGNOLIA BV W,Q,Q1,5600.5044,-122.3960648,47.63283539,"(47.632835388, -122.396064758)"
1077147,2016410671,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/13/16,11/13/16,,24XX BLOCK OF 6 AV W,Q,Q2,5900.5025,-122.3649368,47.64050293,"(47.64050293, -122.364936829)"
1077148,2016415545,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/17/16,11/16/16,11/17/16,XX BLOCK OF S SPOKANE ST,O,O1,9300.3047,-122.3357468,47.57172394,"(47.571723938, -122.335746765)"
1077150,2016401968,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,11/6/16,11/5/16,11/6/16,86XX BLOCK OF 25 AV SW,F,F2,11401.2005,-122.3645172,47.52595139,"(47.525951385, -122.364517212)"
1077154,2016410524,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/13/16,11/13/16,,72XX BLOCK OF 17 AV SW,F,F1,10800.2008,-122.3561554,47.53670502,"(47.536705017, -122.356155396)"
1077159,2016415047,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/16/16,11/16/16,11/16/16,55XX BLOCK OF S 119 ST,S,S3,11900.4017,-122.2617416,47.49650192,"(47.496501923, -122.261741638)"
1077161,2016412801,2299,1,BURGLARY-SECURE PARKING-NONRES,2200,BURGLARY,11/15/16,11/15/16,,46XX BLOCK OF 21 AV NE,U,U1,4302.1009,-122.3054657,47.6621666,"(47.662166595, -122.305465698)"
1077162,2016415210,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/16/16,11/16/16,11/16/16,25XX BLOCK OF 33 AV S,R,R2,9500.1057,-122.290863,47.58030319,"(47.580303192, -122.290863037)"
1077167,2016386147,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/25/16,10/25/16,10/25/16,21XX BLOCK OF 5 AV,D,D2,7200.1056,-122.3411255,47.61487961,"(47.614879608, -122.341125488)"
1077179,2016381322,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,10/21/16,12/1/15,10/17/16,108XX BLOCK OF LAKE CITY WY NE,L,L3,1100.1015,-122.3015442,47.70756912,"(47.707569122, -122.301544189)"
1077180,2016376472,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,10/17/16,10/17/16,10/17/16,14XX BLOCK OF 6 AV,M,M3,8200.1019,-122.3340073,47.61064529,"(47.610645294, -122.334007263)"
1077186,2016371066,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/13/16,10/12/16,10/13/16,20XX BLOCK OF N 143 ST,N,N2,300.1013,-122.3347855,47.73231506,"(47.732315063, -122.334785461)"
1077189,2016342465,2299,1,BURGLARY-SECURE PARKING-NONRES,2200,BURGLARY,9/21/16,9/20/16,9/21/16,46XX BLOCK OF 21 AV NE,U,U1,4302.1009,-122.3054657,47.6621666,"(47.662166595, -122.305465698)"
1077190,2016411039,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/13/16,11/13/16,,53XX BLOCK OF SW SHORE PL,W,W2,10600.5016,-122.3988266,47.55417633,"(47.554176331, -122.398826599)"
1077194,2016411072,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,11/13/16,10/23/16,11/13/16,3XX BLOCK OF CEDAR ST,D,D1,7200.3008,-122.348465,47.61746216,"(47.617462158, -122.348464966)"
1077198,2016408604,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,11/11/16,11/10/16,,45XX BLOCK OF SAND POINT WY NE,U,U3,4200.3029,-122.2857971,47.6620636,"(47.662063599, -122.285797119)"
1077201,2016401003,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,11/5/16,11/3/16,11/5/16,141XX BLOCK OF LINDEN AV N,N,N2,401.1007,-122.3477707,47.73167801,"(47.731678009, -122.347770691)"
1077202,2016401415,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,11/6/16,11/5/16,,42XX BLOCK OF STONE WY N,B,B3,5000.2003,-122.3422775,47.65880966,"(47.658809662, -122.342277527)"
1077203,2016413176,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/15/16,11/15/16,11/15/16,33XX BLOCK OF 59 AV SW,W,W1,9701.1019,-122.4080734,47.57443237,"(47.574432373, -122.408073425)"
1077204,2016415080,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/16/16,11/16/16,,6XX BLOCK OF W HIGHLAND DR,Q,Q2,6900.3011,-122.3650742,47.62960434,"(47.62960434, -122.365074158)"
1077214,2016393864,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/31/16,10/30/16,10/31/16,5XX BLOCK OF ALOHA ST,Q,Q3,6700.2012,-122.3455887,47.62715149,"(47.627151489, -122.345588684)"
1077219,2016393173,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,10/30/16,10/29/16,10/30/16,2XX BLOCK OF 10 AV E,E,E1,7500.5003,-122.3195496,47.62050247,"(47.620502472, -122.319549561)"
1077227,2016411805,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/14/16,11/12/16,11/14/16,135XX BLOCK OF ERICKSON PL NE,L,L3,100.2008,-122.2914505,47.72737885,"(47.727378845, -122.2914505)"
1077228,2016411855,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/14/16,11/14/16,,85XX BLOCK OF LINDEN AV N,N,N3,1800.2009,-122.3472061,47.69093323,"(47.690933228, -122.347206116)"
1077235,2016411316,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/14/16,11/10/16,11/13/16,25XX BLOCK OF 37 AV W,Q,Q1,5600.4003,-122.4049759,47.64289093,"(47.64289093, -122.404975891)"
1077238,2016411362,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/13/16,11/13/16,11/13/16,51XX BLOCK OF SW EDMUNDS ST,W,W2,9701.4035,-122.3979568,47.55940247,"(47.559402466, -122.397956848)"
1077241,2016408458,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/11/16,11/11/16,,14XX BLOCK OF NW 85 ST,J,J2,3000.2003,-122.3747864,47.69061661,"(47.690616608, -122.374786377)"
1077253,2016386919,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/25/16,10/25/16,10/25/16,84XX BLOCK OF 13 AV SW,F,F3,11300.4007,-122.3518524,47.52742767,"(47.527427673, -122.351852417)"
1077255,2016379180,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/19/16,10/19/16,10/19/16,120XX BLOCK OF 2 AV NE,N,N2,600.5014,-122.3274918,47.71678925,"(47.716789246, -122.32749176)"
1077492,2016413476,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/15/16,11/15/16,,15XX BLOCK OF N 115 ST,N,N2,600.402,-122.338089,47.71230316,"(47.712303162, -122.338088989)"
1077505,2016394565,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/31/16,10/31/16,10/31/16,89XX BLOCK OF 45 AV NE,U,U3,2200.3012,-122.2799835,47.69334793,"(47.693347931, -122.279983521)"
1077506,2016376317,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/17/16,10/17/16,10/17/16,131XX BLOCK OF ASHWORTH AV N,N,N2,600.1004,-122.3395996,47.72550964,"(47.725509644, -122.339599609)"
1077278,2016411698,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/14/16,11/8/16,11/14/16,4XX BLOCK OF 19 AV E,C,C2,7600.3,-122.307312,47.6226387,"(47.622638702, -122.307312012)"
1077281,2016413476,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/15/16,11/15/16,,15XX BLOCK OF N 115 ST,N,N2,600.402,-122.338089,47.71230316,"(47.712303162, -122.338088989)"
1077295,2016386919,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/25/16,10/25/16,10/25/16,84XX BLOCK OF 13 AV SW,F,F3,11300.4007,-122.3518524,47.52742767,"(47.527427673, -122.351852417)"
1077331,2016417266,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/18/16,11/18/16,,11XX BLOCK OF 16 AV,C,C3,7900.3003,-122.3114777,47.61222458,"(47.612224579, -122.311477661)"
1077345,2016303067,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/22/16,8/22/16,,103XX BLOCK OF INTERLAKE AV N,N,N3,1300.1006,-122.3406372,47.70413971,"(47.704139709, -122.340637207)"
1077355,201658002,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,2/17/16,2/17/16,2/17/16,143XX BLOCK OF 32 AV NE,L,L1,100.4001,-122.2938232,47.73286057,"(47.732860565, -122.293823242)"
1077358,2016414174,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,11/16/16,11/15/16,11/16/16,43XX BLOCK OF 11 AV NW,B,B2,4700.2066,-122.3707809,47.66068649,"(47.660686493, -122.370780945)"
1077370,2016416405,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/17/16,11/17/16,,5XX BLOCK OF N 83 ST,J,J3,2800.401,-122.3512573,47.68911362,"(47.689113617, -122.351257324)"
1077389,2016415135,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/16/16,11/16/16,11/16/16,53XX BLOCK OF LEARY AV NW,B,B1,4700.4026,-122.3822403,47.66677094,"(47.666770935, -122.382240295)"
1077491,2016386540,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/25/16,10/25/16,10/25/16,125XX BLOCK OF CORLISS AV N,N,N2,600.3,-122.3299866,47.72075653,"(47.720756531, -122.329986572)"
1077536,201658002,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,2/17/16,2/17/16,2/17/16,143XX BLOCK OF 32 AV NE,L,L1,100.4001,-122.2938232,47.73286057,"(47.732860565, -122.293823242)"
1079472,2016410671,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/13/16,11/13/16,,24XX BLOCK OF 6 AV W,Q,Q2,5900.5025,-122.3649368,47.64050293,"(47.64050293, -122.364936829)"
1079487,2016420856,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/21/16,11/21/16,,90XX BLOCK OF 3 AV NW,J,J1,1702.4017,-122.3606873,47.69514084,"(47.695140839, -122.360687256)"
1077620,2016416181,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/17/16,11/17/16,,94XX BLOCK OF 15 AV NE,L,L2,2000.2012,-122.312088,47.69716263,"(47.697162628, -122.312088013)"
1077630,2016416471,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/17/16,11/17/16,11/17/16,59XX BLOCK OF 23 AV S,S,S1,10402.302,-122.3042984,47.5488205,"(47.548820496, -122.304298401)"
1077634,2016416499,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/17/16,11/17/16,11/17/16,54XX BLOCK OF BEACON AV S,S,S1,10401.2016,-122.3019791,47.55180359,"(47.551803589, -122.301979065)"
1077644,2016416787,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/18/16,11/18/16,,10XX BLOCK OF 4 AV S,K,K3,9300.2024,-122.3290482,47.59538651,"(47.595386505, -122.329048157)"
1077648,2016416901,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/18/16,11/17/16,11/18/16,25XX BLOCK OF NE 83 ST,U,U3,2100.301,-122.2994308,47.68943787,"(47.689437866, -122.299430847)"
1078455,2016179365,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,5/22/16,5/22/16,5/22/16,28XX BLOCK OF SW NEVADA ST,W,W1,9900.4092,-122.3694611,47.56544113,"(47.565441132, -122.36946106)"
1077677,2016416953,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,11/18/16,11/16/16,11/17/16,10XX BLOCK OF 8 AV,E,E3,8200.2007,-122.3287964,47.60830307,"(47.60830307, -122.328796387)"
1077681,2016406782,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/10/16,11/10/16,,44XX BLOCK OF BURKE AV N,B,B3,5100.1021,-122.3349838,47.66085434,"(47.66085434, -122.334983826)"
1077688,2016417092,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/18/16,11/16/16,11/16/16,14XX BLOCK OF E PINE ST,C,C1,7500.2008,-122.3135071,47.61528397,"(47.615283966, -122.31350708)"
1077701,2016416404,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/17/16,11/17/16,11/17/16,15XX BLOCK OF WARREN AV N,Q,Q2,6800.1033,-122.3544388,47.63274002,"(47.632740021, -122.354438782)"
1077715,2016417038,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/18/16,11/18/16,,30XX BLOCK OF NE 91 ST,U,U3,2100.1012,-122.2946548,47.694767,"(47.694766998, -122.294654846)"
1077753,2016406782,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/10/16,11/10/16,,44XX BLOCK OF BURKE AV N,B,B3,5100.1021,-122.3349838,47.66085434,"(47.66085434, -122.334983826)"
